id,a,b,mu,sigma2,depthRange,count,x,tau2,depTau
1074,11.460669,14.265887,0.862652,0.004408,1.763967,4,0.866268,0.005126,0.094765
1075,11.289885,14.258806,0.688703,0.003600,1.316639,4,0.686963,0.003496,0.124379
1078,10.000000,15.000000,0.862753,0.082705,1.725505,0,0.854736,0.161169,0.463329
1081,10.000000,15.000000,0.829258,0.076408,1.658517,0,0.843372,0.958180,0.780265
1018,29.613920,13.831778,0.709969,0.000006,1.445970,24,0.717824,0.000064,0.015532
1027,27.373323,13.762597,0.700568,0.000005,1.454491,22,0.705488,0.000047,0.013789
1035,26.768383,13.838145,0.754185,0.000009,1.536572,21,0.762978,0.000089,0.016209
1039,25.813917,13.844388,0.725118,0.000011,1.496184,20,0.732183,0.000098,0.018475
1042,25.070930,13.868792,0.694268,0.000007,1.461251,19,0.697632,0.000060,0.015881
1045,23.938408,13.838274,0.628247,0.000019,1.247200,18,0.634352,0.000164,0.031813
1048,23.108517,13.884584,0.707444,0.000011,1.518408,17,0.709551,0.000087,0.018536
1052,22.109121,13.916327,0.804588,0.000021,1.663240,16,0.807391,0.000145,0.018453
1055,21.400040,13.964376,0.669551,0.000021,1.425470,15,0.671092,0.000150,0.027195
1057,18.432962,13.933687,0.801086,0.000062,1.429997,12,0.799555,0.000335,0.028632
1063,16.898876,13.845771,0.801251,0.000146,1.553763,11,0.800464,0.000633,0.039228
1064,15.829281,13.781357,0.644529,0.000215,1.250575,10,0.640968,0.000812,0.069203
1065,14.726231,14.020623,0.809926,0.000235,1.435865,8,0.794260,0.000928,0.048222
1070,12.668967,13.952435,0.808486,0.001678,1.658844,7,0.761901,0.003204,0.096975
1072,11.506413,14.266815,0.830051,0.003839,1.687684,4,0.810403,0.005292,0.109891
1073,10.911458,14.420884,0.756798,0.006435,1.452461,3,0.751187,0.006085,0.136780
1074,12.076123,14.135611,0.864077,0.002671,1.763967,5,0.850949,0.004678,0.093853
1075,11.859493,14.115517,0.687969,0.002082,1.316639,5,0.683344,0.002901,0.114639
1077,10.000000,15.000000,0.863177,0.082786,1.726353,0,0.806058,0.546279,0.736569
1078,10.063930,14.899922,0.861443,0.069198,1.725505,1,0.818814,0.117519,0.443792
1081,9.951468,15.162729,0.829574,0.074701,1.658517,1,0.785871,0.191345,0.567437
1082,10.000000,15.000000,0.665571,0.049220,1.331141,0,0.638237,0.104096,0.654037
1018,30.569710,13.826904,0.710600,0.000005,1.445970,25,0.717373,0.000062,0.015324
1035,27.718962,13.831826,0.754987,0.000008,1.536572,22,0.763278,0.000086,0.015950
1039,26.767826,13.838236,0.725802,0.000010,1.496184,21,0.731157,0.000095,0.018211
1042,26.038031,13.864113,0.694627,0.000006,1.461251,20,0.696502,0.000059,0.015778
1045,24.873205,13.828622,0.628863,0.000017,1.247200,19,0.634634,0.000158,0.031182
1048,24.070740,13.878519,0.707684,0.000010,1.518408,18,0.707765,0.000086,0.018489
1052,23.063473,13.908570,0.804932,0.000018,1.663240,17,0.805812,0.000140,0.018234
1055,22.345957,13.954783,0.669736,0.000018,1.425470,16,0.670649,0.000147,0.026982
1057,19.345446,13.915100,0.800854,0.000052,1.429997,13,0.797304,0.000324,0.028284
1063,17.782637,13.818690,0.801109,0.000120,1.553763,12,0.797970,0.000597,0.038343
1064,16.661518,13.740187,0.643823,0.000172,1.250575,11,0.637524,0.000741,0.066859
1065,15.546235,13.971363,0.806951,0.000191,1.435865,9,0.789281,0.000946,0.049302
1072,12.110084,14.134404,0.823049,0.002480,1.687684,5,0.803259,0.005382,0.112766
1074,12.735542,14.025472,0.859908,0.001825,1.763967,6,0.839268,0.004350,0.093070
1075,12.491708,13.996372,0.686304,0.001333,1.316639,6,0.677586,0.002472,0.107706
1078,10.160092,14.770876,0.853274,0.055999,1.725505,2,0.776334,0.078239,0.415753
1081,9.995714,15.084854,0.823976,0.065170,1.658517,2,0.744198,0.087478,0.468986
1082,10.057252,14.907695,0.661409,0.041746,1.331141,1,0.634601,0.047578,0.489390
1018,31.531179,13.822912,0.711128,0.000005,1.445970,26,0.717419,0.000061,0.015144
1035,28.672884,13.826294,0.755705,0.000008,1.536572,23,0.764028,0.000084,0.015740
1039,27.727095,13.832984,0.726292,0.000009,1.496184,22,0.730592,0.000092,0.018004
1042,27.008127,13.860135,0.694812,0.000006,1.461251,21,0.695911,0.000058,0.015750
1045,25.810923,13.819820,0.629410,0.000015,1.247200,20,0.634095,0.000153,0.030750
1048,25.035114,13.873122,0.707693,0.000009,1.518408,19,0.706324,0.000086,0.018565
1052,24.020834,13.901785,0.805031,0.000016,1.663240,18,0.805073,0.000138,0.018121
1055,23.294395,13.946247,0.669836,0.000016,1.425470,17,0.670907,0.000147,0.026944
1057,20.261444,13.898380,0.800371,0.000045,1.429997,14,0.796381,0.000320,0.028170
1063,18.673489,13.794895,0.800603,0.000100,1.553763,13,0.797618,0.000579,0.037789
1064,17.505058,13.704296,0.642693,0.000141,1.250575,12,0.636460,0.000694,0.064918
1065,16.368700,13.926208,0.804157,0.000161,1.435865,10,0.786579,0.001000,0.051036
1074,13.421759,13.929922,0.854497,0.001350,1.763967,7,0.831531,0.004217,0.093355
1075,13.168528,13.896409,0.683608,0.000922,1.316639,7,0.675675,0.002220,0.102704
1081,10.101807,14.943667,0.806143,0.050892,1.658517,3,0.716039,0.058670,0.428048
1082,10.182654,14.756595,0.654591,0.031168,1.331141,2,0.632122,0.033406,0.424481
1018,32.495026,13.819304,0.711597,0.000005,1.445970,27,0.716915,0.000060,0.015059
1035,29.627569,13.821101,0.756382,0.000007,1.536572,24,0.763713,0.000083,0.015654
1039,28.689693,13.828476,0.726659,0.000008,1.496184,23,0.729350,0.000091,0.017921
1045,26.752705,13.812024,0.629828,0.000014,1.247200,21,0.633854,0.000150,0.030475
1048,26.000267,13.868202,0.707565,0.000008,1.518408,20,0.700973,0.000086,0.018897
1052,24.979544,13.895479,0.805036,0.000014,1.663240,19,0.800139,0.000137,0.018277
1057,21.180593,13.883352,0.799886,0.000040,1.429997,15,0.789414,0.000318,0.028610
1063,19.570068,13.773762,0.800176,0.000086,1.553763,14,0.791012,0.000569,0.038092
1064,18.358959,13.672885,0.641684,0.000119,1.250575,13,0.636744,0.000668,0.063620
1065,17.195545,13.885173,0.801853,0.000140,1.435865,11,0.766478,0.001046,0.054967
1074,14.126865,13.845733,0.849503,0.001059,1.763967,8,0.814930,0.004006,0.094741
1075,13.878519,13.811550,0.681519,0.000679,1.316639,8,0.676836,0.002081,0.099128
1081,10.251549,14.778528,0.782470,0.037951,1.658517,4,0.683238,0.043046,0.409636
1082,10.358318,14.584270,0.648197,0.022327,1.331141,3,0.622454,0.028054,0.404847
1018,33.462433,13.816186,0.711973,0.000004,1.445970,28,0.717242,0.000060,0.014993
1035,30.586458,13.816534,0.756947,0.000006,1.536572,25,0.764246,0.000083,0.015599
1045,27.697350,13.805062,0.630166,0.000013,1.247200,22,0.634843,0.000149,0.030233
1048,26.957590,13.862392,0.707001,0.000007,1.518408,21,0.696943,0.000088,0.019283
1052,25.936563,13.889410,0.804578,0.000013,1.663240,20,0.796918,0.000138,0.018488
1057,22.091990,13.867953,0.798752,0.000036,1.429997,16,0.784443,0.000324,0.029216
1063,20.465656,13.753841,0.799010,0.000075,1.553763,15,0.788352,0.000573,0.038482
1064,19.221642,13.645129,0.640969,0.000102,1.250575,14,0.640027,0.000657,0.062466
1065,17.954456,13.834010,0.797991,0.000126,1.435865,12,0.750047,0.001124,0.059487
1074,14.834875,13.768219,0.842998,0.000865,1.763967,9,0.820587,0.003915,0.092382
1075,14.613249,13.738432,0.680471,0.000528,1.316639,9,0.681596,0.002034,0.096657
1081,10.443421,14.601215,0.754443,0.027750,1.658517,5,0.689219,0.034633,0.366741
1082,10.576765,14.404689,0.641063,0.016170,1.331141,4,0.621301,0.027690,0.403931
1018,34.430573,13.813291,0.712325,0.000004,1.445970,29,0.717272,0.000059,0.014989
1035,31.545929,13.812162,0.757471,0.000006,1.536572,26,0.764088,0.000083,0.015636
1045,28.642149,13.798373,0.630530,0.000012,1.247200,23,0.635996,0.000148,0.030070
1048,27.901466,13.855318,0.706224,0.000007,1.518408,22,0.689819,0.000090,0.019909
1052,26.889534,13.883165,0.803931,0.000012,1.663240,21,0.790553,0.000140,0.018922
1057,22.993422,13.851810,0.797372,0.000032,1.429997,17,0.775499,0.000332,0.030260
1063,21.362261,13.735414,0.797811,0.000067,1.553763,16,0.781419,0.000583,0.039490
1064,20.091936,13.620501,0.640848,0.000088,1.250575,15,0.643197,0.000657,0.061844
1065,18.619944,13.771926,0.793667,0.000117,1.435865,13,0.720629,0.001194,0.066401
1074,15.572426,13.702101,0.839298,0.000723,1.763967,10,0.829203,0.003658,0.087500
1075,15.364593,13.674153,0.680683,0.000428,1.316639,10,0.686077,0.002033,0.095373
1081,10.691368,14.416596,0.735677,0.019958,1.658517,6,0.715606,0.024444,0.291977
1082,10.824400,14.226853,0.636330,0.012310,1.331141,5,0.607116,0.028902,0.429825
1018,35.400093,13.810674,0.712634,0.000004,1.445970,30,0.718010,0.000059,0.014942
1035,32.508205,13.808328,0.757913,0.000006,1.536572,27,0.765251,0.000084,0.015623
1052,27.821251,13.874576,0.802908,0.000011,1.663240,22,0.789573,0.000143,0.019198
1063,22.248783,13.716348,0.796180,0.000060,1.553763,17,0.782009,0.000601,0.040043
1064,20.965933,13.597949,0.641117,0.000078,1.250575,16,0.645731,0.000655,0.061296
1065,18.892612,13.698693,0.788862,0.000118,1.435865,14,0.713664,0.001310,0.070894
1081,11.014503,14.232774,0.729374,0.013708,1.658517,7,0.765610,0.015948,0.209881
1082,11.086764,14.055317,0.630543,0.009888,1.331141,6,0.590535,0.030739,0.464863
1018,36.368507,13.807939,0.712952,0.000004,1.445970,31,0.718607,0.000059,0.014917
1035,33.469002,13.804550,0.758370,0.000005,1.536572,28,0.765355,0.000084,0.015671
1052,28.754519,13.866615,0.801971,0.000010,1.663240,23,0.789532,0.000146,0.019403
1063,23.142759,13.699598,0.794928,0.000055,1.553763,18,0.781689,0.000614,0.040505
1064,21.842482,13.577146,0.641592,0.000070,1.250575,17,0.646937,0.000653,0.060957
1065,19.172552,13.627006,0.784258,0.000118,1.435865,15,0.710872,0.001363,0.072854
1081,11.410780,14.060021,0.741838,0.009046,1.658517,8,0.792330,0.010024,0.157013
1018,37.336357,13.805211,0.713271,0.000003,1.445970,32,0.718445,0.000060,0.014953
1035,34.431889,13.801288,0.758775,0.000005,1.536572,29,0.764230,0.000085,0.015796
1052,29.693617,13.859728,0.801165,0.000010,1.663240,24,0.785878,0.000148,0.019697
1063,24.040113,13.684139,0.793870,0.000051,1.553763,19,0.775384,0.000614,0.041161
1064,22.721899,13.557956,0.642094,0.000064,1.250575,18,0.648514,0.000650,0.060529
1065,19.513241,13.554351,0.779745,0.000117,1.435865,16,0.698422,0.001301,0.073741
1110,10.000000,15.000000,0.858834,0.081955,1.717667,0,0.439064,51.817051,2.209170
1113,10.000000,15.000000,0.880184,0.086080,1.760367,0,0.511391,0.273049,1.220148
1018,38.306744,13.803046,0.713553,0.000003,1.445970,33,0.717243,0.000060,0.014999
1035,35.398067,13.798205,0.759073,0.000005,1.536572,30,0.762788,0.000086,0.015895
1052,30.617085,13.851528,0.800246,0.000009,1.663240,25,0.781048,0.000147,0.019900
1063,24.927063,13.668139,0.792503,0.000047,1.553763,20,0.766828,0.000595,0.041449
1064,23.603500,13.540141,0.642648,0.000058,1.250575,19,0.645984,0.000634,0.060268
1065,19.657303,13.506149,0.775194,0.000120,1.435865,17,0.690857,0.001171,0.071509
1083,10.000000,15.000000,0.877577,0.085571,1.755153,0,0.832801,0.006627,0.116276
1110,9.965563,15.791552,0.858794,0.081947,1.717667,1,0.382956,0.166986,1.660146
1111,10.000000,15.000000,0.787554,0.068916,1.575107,0,0.622036,0.028103,0.405672
1113,9.995292,15.010620,0.845475,0.079842,1.760367,1,0.494873,0.051286,0.785124
1115,10.000000,15.000000,1.506446,0.252153,3.012893,0,0.928869,0.041762,0.226382
1018,39.280022,13.801075,0.713744,0.000003,1.445970,34,0.716622,0.000060,0.015072
1035,36.367378,13.795495,0.759258,0.000004,1.536572,31,0.761893,0.000087,0.016022
1063,25.788183,13.649836,0.790693,0.000044,1.553763,21,0.761565,0.000576,0.041335
1064,24.491365,13.524167,0.642920,0.000053,1.250575,20,0.646358,0.000626,0.059798
1065,19.661825,13.504018,0.770526,0.000128,1.435865,18,0.691146,0.001021,0.066764
1083,10.199016,14.809677,0.852506,0.038071,1.755153,1,0.858618,0.004735,0.092747
1088,10.000000,15.000000,0.883559,0.086742,1.767118,0,0.962056,0.004517,0.072261
1108,10.000000,15.000000,1.047782,0.121983,2.095563,0,0.944462,0.013005,0.126034
1111,10.121290,14.848895,0.724216,0.045979,1.575107,1,0.630787,0.015432,0.300954
1113,10.029627,14.948674,0.750060,0.069378,1.760367,2,0.495270,0.021462,0.552522
1115,10.041498,14.927983,1.280533,0.214432,3.012893,1,0.961519,0.020337,0.150999
1018,40.254444,13.799207,0.713888,0.000003,1.445970,35,0.717388,0.000060,0.015065
1035,37.338284,13.793082,0.759381,0.000004,1.536572,32,0.763041,0.000087,0.016057
1063,26.630726,13.630394,0.788720,0.000041,1.553763,22,0.762290,0.000551,0.040345
1064,25.382090,13.509338,0.643183,0.000049,1.250575,21,0.644895,0.000605,0.059066
1065,19.691662,13.490730,0.765102,0.000138,1.435865,19,0.701270,0.000885,0.060392
1083,10.535171,14.606026,0.856309,0.014386,1.755153,2,0.844224,0.003293,0.080151
1088,10.195577,14.810884,0.928375,0.038554,1.767118,1,0.937466,0.003366,0.065762
1111,10.334767,14.659908,0.681068,0.025901,1.575107,2,0.608350,0.008749,0.247035
1113,10.132345,14.812819,0.648412,0.051148,1.760367,3,0.473109,0.010962,0.446851
1115,10.201217,14.756452,1.113488,0.122919,3.012893,2,0.937473,0.010649,0.116027
1119,10.000000,15.000000,1.077930,0.129104,2.155860,0,1.061516,0.011231,0.093132
1133,10.000000,15.000000,0.516483,0.029639,1.032966,0,0.488082,0.076928,0.926298
1142,10.000000,15.000000,0.988659,0.108605,1.977319,0,0.851380,0.111857,0.406218
1018,41.228203,13.797332,0.714052,0.000003,1.445970,36,0.717119,0.000060,0.015102
1035,38.308941,13.790898,0.759539,0.000004,1.536572,33,0.763026,0.000088,0.016134
1063,27.491423,13.613712,0.786957,0.000038,1.553763,23,0.761277,0.000516,0.039157
1064,26.277407,13.495872,0.643308,0.000046,1.250575,22,0.641670,0.000580,0.058388
1065,20.043011,13.421825,0.758386,0.000136,1.435865,20,0.711705,0.000742,0.053688
1083,11.030731,14.428777,0.848531,0.005144,1.755153,3,0.844129,0.002430,0.068948
1088,10.537417,14.607045,0.934254,0.013638,1.767118,2,0.930093,0.002673,0.059582
1111,10.648364,14.463406,0.643672,0.013215,1.575107,3,0.600293,0.005668,0.205741
1113,10.323938,14.632021,0.561677,0.030840,1.760367,4,0.473130,0.006381,0.347220
1119,10.200707,14.809034,1.068800,0.057349,2.155860,1,1.049371,0.007159,0.076344
1132,10.000000,15.000000,0.582894,0.037752,1.165788,0,0.564139,0.022398,0.441130
1133,10.041615,14.927856,0.512881,0.025895,1.032966,1,0.481895,0.024282,0.612551
1134,10.000000,15.000000,0.737000,0.060352,1.474000,0,0.715494,0.021039,0.272558
1142,10.098913,14.865966,0.953652,0.082052,1.977319,1,0.838587,0.030176,0.237244
1153,10.000000,15.000000,0.864685,0.083076,1.729370,0,0.748430,0.087940,0.465225
1160,10.000000,15.000000,1.921634,0.410298,3.843268,0,2.118241,0.199861,0.095553
1018,42.203411,13.795790,0.714193,0.000003,1.445970,37,0.716344,0.000061,0.015217
1035,39.280155,13.788876,0.759683,0.000004,1.536572,34,0.762401,0.000090,0.016300
1063,28.358044,13.598536,0.785242,0.000036,1.553763,24,0.758545,0.000481,0.038074
1064,27.176977,13.483665,0.643192,0.000042,1.250575,23,0.639516,0.000558,0.057701
1083,11.667904,14.295751,0.845960,0.002141,1.755153,4,0.852389,0.001866,0.059310
1088,11.049597,14.432954,0.931473,0.004527,1.767118,3,0.940598,0.002239,0.053350
1111,11.085242,14.282349,0.620537,0.006334,1.575107,4,0.598285,0.003955,0.173788
1119,10.536209,14.605404,1.056721,0.021758,2.155860,2,1.055307,0.005001,0.063217
1132,10.142659,14.835415,0.576330,0.024574,1.165788,1,0.570435,0.011800,0.322531
1133,10.174820,14.771045,0.504074,0.018599,1.032966,2,0.484459,0.011916,0.443627
1134,10.167075,14.822660,0.727781,0.034543,1.474000,1,0.728163,0.012028,0.202352
1142,10.292235,14.682714,0.903069,0.047678,1.977319,2,0.838438,0.013732,0.163563
1157,10.000000,15.000000,1.406977,0.219954,2.813954,0,1.619718,0.035351,0.070727
1160,10.144261,14.834415,1.995543,0.260366,3.843268,1,2.006598,0.036290,0.046893
1018,43.178810,13.794100,0.714289,0.000003,1.445970,38,0.715152,0.000062,0.015424
1035,40.252377,13.787040,0.759787,0.000003,1.536572,35,0.761101,0.000092,0.016575
1063,29.219103,13.583550,0.783450,0.000034,1.553763,25,0.755904,0.000449,0.037073
1064,28.078579,13.472061,0.642938,0.000040,1.250575,24,0.639437,0.000545,0.057026
1083,12.394962,14.198044,0.849051,0.001113,1.755153,5,0.871479,0.001507,0.051012
1119,11.032650,14.428371,1.055811,0.007758,2.155860,3,1.080751,0.003811,0.052684
1132,10.366836,14.644292,0.573841,0.014202,1.165788,2,0.590621,0.007635,0.245233
1133,10.387558,14.585080,0.496691,0.011632,1.032966,3,0.500654,0.007241,0.330205
1134,10.428587,14.624384,0.727965,0.017852,1.474000,2,0.766025,0.008440,0.154370
1142,10.599081,14.485130,0.868786,0.022933,1.977319,3,0.861082,0.007994,0.119309
1157,10.163879,14.824218,1.512451,0.119110,2.813954,1,1.598903,0.013897,0.045865
1173,10.000000,15.000000,0.933197,0.096762,1.866393,0,0.916279,0.358200,0.538993
1174,10.000000,15.000000,0.906549,0.091315,1.813098,0,1.042500,0.859186,0.561081
1018,44.154881,13.792492,0.714326,0.000003,1.445970,39,0.715720,0.000064,0.015600
1035,41.224129,13.784914,0.759833,0.000003,1.536572,36,0.762236,0.000095,0.016807
1063,30.073812,13.568636,0.781600,0.000031,1.553763,26,0.761555,0.000423,0.035450
1064,28.983250,13.461411,0.642707,0.000037,1.250575,25,0.643180,0.000532,0.055661
1083,13.157603,14.118294,0.857773,0.000687,1.755153,6,0.889972,0.001236,0.044313
1119,11.661026,14.293020,1.070130,0.003339,2.155860,4,1.102456,0.002984,0.044833
1132,10.681155,14.448849,0.581359,0.007865,1.165788,3,0.606153,0.005217,0.193864
1133,10.688535,14.392205,0.498355,0.006751,1.032966,4,0.508517,0.004729,0.261250
1134,10.786256,14.430002,0.746458,0.009314,1.474000,3,0.791742,0.006195,0.124346
1142,11.044802,14.303652,0.864408,0.009907,1.977319,4,0.881809,0.005206,0.092177
1170,10.000000,15.000000,0.196084,0.004272,0.392168,0,0.380135,0.117069,1.547950
1173,10.016471,14.967383,0.931672,0.088042,1.866393,1,0.933275,0.035324,0.207676
1176,10.000000,15.000000,2.068980,0.475631,4.137959,0,1.803645,0.017558,0.040515
1183,10.000000,15.000000,0.898493,0.089699,1.796987,0,1.133958,1.054270,0.520422
1018,45.132259,13.791401,0.714381,0.000002,1.445970,40,0.716021,0.000065,0.015677
1035,42.196491,13.783242,0.759912,0.000003,1.536572,37,0.762186,0.000097,0.016965
