id,a,b,mu,sigma2,depthRange,count,x,tau2,depTau,zNoise
337,18.275003,236.148026,0.050787,0.000005,1.000000,233,0.007111,0.000001,3.340256,0.571402
377,10.207457,14.806844,0.017550,0.011484,1.000000,1,0.021791,0.000774,31.310352,22.509312
308,45.218994,240.066513,0.122918,0.000008,1.000000,285,0.007041,0.000001,3.455044,0.574786
332,32.755577,226.924393,0.022663,0.000002,1.000000,242,0.006499,0.000001,4.085304,0.716457
337,18.275011,237.148117,0.050787,0.000005,1.000000,234,0.007108,0.000001,3.343208,0.561186
377,10.565413,14.603521,0.020382,0.003818,1.000000,2,0.019737,0.000944,36.942940,23.119095
308,45.219151,241.067368,0.122918,0.000008,1.000000,286,0.007036,0.000001,3.460421,0.564816
332,32.755489,227.923782,0.022663,0.000002,1.000000,243,0.006493,0.000001,4.095076,0.709147
337,18.275036,238.148438,0.050787,0.000005,1.000000,235,0.007103,0.000001,3.348194,0.553880
377,11.093255,14.433230,0.019965,0.001348,1.000000,3,0.018223,0.000974,41.147934,23.528606
308,45.219307,242.068222,0.122918,0.000008,1.000000,287,0.007032,0.000001,3.466702,0.555083
332,32.755497,228.923828,0.022663,0.000002,1.000000,244,0.006492,0.000001,4.097414,0.701568
337,18.274998,239.147934,0.050787,0.000005,1.000000,236,0.007103,0.000001,3.349536,0.546705
375,10.000000,15.000000,0.009349,0.027778,1.000000,0,0.015881,0.001020,49.229465,30.393543
377,11.739424,14.303569,0.019091,0.000672,1.000000,4,0.017428,0.000698,41.493328,23.021338
308,45.219456,243.069031,0.122918,0.000008,1.000000,288,0.007031,0.000001,3.467982,0.564120
332,32.755524,229.924011,0.022663,0.000002,1.000000,245,0.006489,0.000001,4.101499,0.707353
337,18.275005,240.148056,0.050787,0.000005,1.000000,237,0.007100,0.000001,3.351912,0.553035
375,10.208278,14.806577,0.013194,0.011435,1.000000,1,0.015154,0.001109,52.659828,30.385303
376,10.000000,15.000000,0.009409,0.027778,1.000000,0,0.013613,0.085792,71.771782,29.770317
377,12.462393,14.205299,0.018358,0.000376,1.000000,5,0.016962,0.000500,40.697029,21.934923
308,45.219818,244.070969,0.122918,0.000008,1.000000,289,0.007038,0.000001,3.461760,0.570931
332,32.755554,230.924240,0.022663,0.000002,1.000000,246,0.006485,0.000001,4.108197,0.718235
337,18.275057,241.148712,0.050787,0.000005,1.000000,238,0.007096,0.000001,3.356214,0.562873
375,10.562454,14.603190,0.014464,0.004028,1.000000,2,0.013896,0.002437,62.546001,31.091063
377,13.241394,14.130816,0.017806,0.000227,1.000000,6,0.015495,0.000616,47.460999,22.632025
308,45.219933,245.071564,0.122918,0.000008,1.000000,290,0.007038,0.000001,3.463165,0.577995
332,32.755596,231.924545,0.022663,0.000002,1.000000,247,0.006480,0.000001,4.116524,0.726920
337,18.275070,242.148880,0.050787,0.000005,1.000000,239,0.007091,0.000001,3.362801,0.571140
375,11.040231,14.423565,0.014187,0.002065,1.000000,3,0.013371,0.001782,63.876900,30.368223
377,14.031766,14.065415,0.017228,0.000170,1.000000,7,0.014724,0.000523,49.485104,22.704832
308,45.219784,246.070770,0.122918,0.000008,1.000000,291,0.007036,0.000001,3.465666,0.585264
332,32.755558,232.924271,0.022663,0.000002,1.000000,248,0.006470,0.000001,4.131546,0.737778
337,18.275076,243.148956,0.050787,0.000005,1.000000,240,0.007086,0.000001,3.368286,0.580359
375,11.612852,14.274590,0.013823,0.001144,1.000000,4,0.013177,0.001047,61.995449,29.277752
376,10.029489,14.945601,0.009863,0.024781,1.000000,1,0.011709,0.087711,83.734299,29.567593
377,14.845996,14.011227,0.016651,0.000131,1.000000,8,0.014141,0.000439,50.777637,22.598103
308,45.219833,247.071060,0.122918,0.000008,1.000000,292,0.007031,0.000001,3.473417,0.597807
332,32.755592,233.924515,0.022663,0.000002,1.000000,249,0.006464,0.000001,4.141037,0.747843
337,18.275074,244.148941,0.050787,0.000005,1.000000,241,0.007078,0.000001,3.376955,0.590968
375,12.276940,14.158612,0.013528,0.000622,1.000000,5,0.012971,0.000647,59.908112,28.361927
376,10.060137,14.890080,0.010043,0.022358,1.000000,2,0.011579,0.003919,78.744003,28.480890
377,15.681328,13.966228,0.016105,0.000103,1.000000,9,0.013986,0.000292,47.994431,21.818775
308,45.219376,248.068542,0.122918,0.000008,1.000000,293,0.007025,0.000001,3.480819,0.613490
332,32.755531,234.924088,0.022663,0.000002,1.000000,250,0.006461,0.000001,4.147604,0.760654
337,18.275093,245.149185,0.050787,0.000005,1.000000,242,0.007072,0.000001,3.384327,0.604230
375,13.016731,14.071641,0.013280,0.000346,1.000000,6,0.012819,0.000395,56.814590,27.341776
376,10.285437,14.695376,0.010859,0.010480,1.000000,3,0.011432,0.001201,74.223946,27.608864
377,16.546783,13.931588,0.015577,0.000077,1.000000,10,0.013764,0.000210,45.946529,21.299223
381,10.000000,15.000000,0.009743,0.027778,1.000000,0,0.010673,0.281030,92.756546,25.490177
308,45.219349,249.068359,0.122918,0.000008,1.000000,294,0.007030,0.000001,3.477377,0.626860
332,32.755531,235.924088,0.022663,0.000002,1.000000,251,0.006457,0.000001,4.154625,0.779952
337,18.275053,246.148636,0.050787,0.000005,1.000000,243,0.007071,0.000001,3.386211,0.621059
375,13.817612,14.008118,0.013080,0.000195,1.000000,7,0.012395,0.000320,57.429268,26.868029
376,10.655051,14.496431,0.011230,0.003701,1.000000,4,0.010951,0.000966,76.632561,27.728065
377,17.434332,13.904356,0.015108,0.000057,1.000000,11,0.012941,0.000205,49.867840,21.934151
308,45.219276,250.067978,0.122918,0.000008,1.000000,295,0.007021,0.000001,3.488228,0.640918
332,32.755501,236.923859,0.022663,0.000002,1.000000,252,0.006459,0.000001,4.153869,0.789641
337,18.275030,247.148300,0.050787,0.000005,1.000000,244,0.007071,0.000001,3.386212,0.631142
375,14.654424,13.959222,0.012834,0.000125,1.000000,8,0.012291,0.000224,54.552303,26.152880
376,11.189308,14.330888,0.011051,0.001321,1.000000,5,0.011112,0.000379,67.901726,26.117504
377,18.329636,13.880630,0.014650,0.000045,1.000000,12,0.013005,0.000144,45.801704,20.933784
381,9.959443,15.123220,0.009770,0.026969,1.000000,1,0.010221,0.002623,88.562485,24.762884
308,45.219143,251.067261,0.122918,0.000008,1.000000,296,0.007019,0.000001,3.492731,0.649285
332,32.755520,237.923981,0.022663,0.000002,1.000000,253,0.006464,0.000001,4.149445,0.797072
337,18.275053,248.148590,0.050787,0.000005,1.000000,245,0.007075,0.000001,3.383569,0.638609
375,15.522711,13.922180,0.012648,0.000082,1.000000,9,0.012244,0.000154,50.753319,25.087381
376,11.878884,14.216135,0.011093,0.000414,1.000000,6,0.011113,0.000221,62.423809,24.990398
377,19.242817,13.862174,0.014268,0.000035,1.000000,13,0.012919,0.000110,43.206882,20.251753
381,10.161768,14.928361,0.010018,0.012116,1.000000,2,0.010066,0.001114,85.490395,24.110468
308,45.219196,252.067535,0.122918,0.000008,1.000000,297,0.007012,0.000001,3.501775,0.650763
332,32.755581,238.924408,0.022663,0.000002,1.000000,254,0.006470,0.000001,4.143079,0.793072
337,18.275043,249.148468,0.050787,0.000005,1.000000,246,0.007079,0.000001,3.380274,0.636320
375,16.416922,13.894302,0.012512,0.000055,1.000000,10,0.012202,0.000111,47.192451,23.988609
376,12.681330,14.144470,0.011105,0.000163,1.000000,7,0.011129,0.000143,57.307106,23.840357
377,20.168726,13.847339,0.013951,0.000026,1.000000,14,0.012958,0.000083,39.823994,19.390659
381,10.504249,14.721395,0.010049,0.004322,1.000000,3,0.009976,0.000560,81.321342,23.323874
308,45.219185,253.067474,0.122918,0.000008,1.000000,298,0.006999,0.000001,3.519249,0.649505
332,32.755516,239.923935,0.022663,0.000002,1.000000,255,0.006475,0.000001,4.138899,0.783002
337,18.275032,250.148315,0.050787,0.000005,1.000000,247,0.007083,0.000001,3.378541,0.629028
375,17.330576,13.872973,0.012412,0.000037,1.000000,11,0.012713,0.000070,39.042976,21.912354
376,13.544929,14.097692,0.011117,0.000080,1.000000,8,0.011552,0.000085,47.894604,21.924488
377,21.105688,13.835441,0.013715,0.000020,1.000000,15,0.013291,0.000061,34.706459,18.140360
381,11.025316,14.546609,0.009997,0.001250,1.000000,4,0.010197,0.000243,71.095329,21.863708
308,45.219112,254.067047,0.122918,0.000008,1.000000,299,0.006985,0.000001,3.537596,0.642517
332,32.755558,240.924240,0.022663,0.000002,1.000000,256,0.006488,0.000001,4.123682,0.770153
337,18.275021,251.148132,0.050787,0.000005,1.000000,248,0.007088,0.000001,3.375157,0.618875
375,18.262852,13.857377,0.012514,0.000024,1.000000,12,0.013151,0.000050,33.049202,20.140419
376,14.446922,14.066321,0.011322,0.000043,1.000000,9,0.011989,0.000057,40.279602,20.116087
377,22.052801,13.825997,0.013611,0.000015,1.000000,16,0.013793,0.000045,29.482038,16.668365
381,11.725908,14.430868,0.010145,0.000322,1.000000,5,0.010387,0.000142,63.079533,20.471930
394,10.000000,15.000000,0.016178,0.027778,1.000000,0,0.011162,0.072655,87.756340,23.261383
308,45.218967,255.066223,0.122918,0.000008,1.000000,300,0.006987,0.000001,3.536557,0.633810
332,32.755695,241.925262,0.022663,0.000002,1.000000,257,0.006478,0.000001,4.139484,0.765464
337,18.275042,252.148407,0.050787,0.000005,1.000000,249,0.007080,0.000001,3.384732,0.613874
375,19.207779,13.845478,0.012721,0.000017,1.000000,13,0.012588,0.000049,35.464741,20.138807
376,15.372986,14.044357,0.011600,0.000025,1.000000,10,0.011545,0.000055,42.299976,20.026457
377,23.008123,13.818480,0.013656,0.000011,1.000000,17,0.013181,0.000043,31.433214,16.697611
381,12.551046,14.364376,0.010302,0.000113,1.000000,6,0.010098,0.000125,63.975193,20.301865
389,10.000000,15.000000,0.014876,0.027778,1.000000,0,0.008603,0.057784,114.172531,24.886587
394,10.041799,14.927614,0.015545,0.024273,1.000000,1,0.011081,0.006533,84.273048,22.552889
308,45.218983,256.066315,0.122918,0.000008,1.000000,301,0.006984,0.000001,3.542322,0.632685
332,32.755695,242.925278,0.022663,0.000002,1.000000,258,0.006467,0.000001,4.156526,0.768856
337,18.275047,253.148514,0.050787,0.000005,1.000000,250,0.007069,0.000001,3.397172,0.616555
375,20.157450,13.835294,0.012688,0.000012,1.000000,14,0.012323,0.000046,35.803978,19.772987
376,16.309248,14.026786,0.011583,0.000017,1.000000,11,0.011357,0.000049,41.968090,19.600788
377,23.966467,13.811898,0.013558,0.000009,1.000000,18,0.012853,0.000040,31.823957,16.501097
389,10.058975,14.905610,0.013906,0.023485,1.000000,1,0.008627,0.002033,105.356979,24.073086
392,10.000000,15.000000,0.014763,0.027778,1.000000,0,0.008960,0.002367,101.797379,24.968155
394,10.240973,14.739700,0.013418,0.012714,1.000000,2,0.011152,0.001402,77.308517,21.626732
308,45.218914,257.065979,0.122918,0.000008,1.000000,302,0.006974,0.000001,3.556122,0.632217
332,32.755634,243.924820,0.022663,0.000002,1.000000,259,0.006467,0.000001,4.159270,0.761756
337,18.274996,254.147781,0.050787,0.000005,1.000000,251,0.007068,0.000001,3.399103,0.611467
377,24.927752,13.806083,0.013429,0.000007,1.000000,19,0.013017,0.000034,29.316843,15.618656
385,10.000000,15.000000,0.012361,0.027778,1.000000,0,0.009269,0.006186,101.711739,25.500151
389,10.288705,14.709470,0.010857,0.009928,1.000000,2,0.008880,0.000408,90.540161,22.301332
391,10.000000,15.000000,0.014864,0.027778,1.000000,0,0.010969,0.003241,82.809753,17.891191
392,10.201107,14.808922,0.011529,0.012301,1.000000,1,0.009040,0.000638,92.583313,23.566092
394,10.576197,14.538447,0.011989,0.004700,1.000000,3,0.011285,0.000534,69.572685,20.324827
308,45.219246,258.067871,0.122918,0.000008,1.000000,303,0.006967,0.000001,3.567354,0.634852
332,32.755497,244.923782,0.022663,0.000002,1.000000,260,0.006463,0.000001,4.167767,0.762367
337,18.275045,255.148483,0.050787,0.000005,1.000000,252,0.007068,0.000001,3.401804,0.612298
377,25.892817,13.801033,0.013355,0.000006,1.000000,20,0.012719,0.000031,29.451569,15.556317
385,10.182721,14.815797,0.010868,0.014361,1.000000,1,0.009401,0.000830,90.416481,24.132870
389,10.679292,14.511376,0.009466,0.002939,1.000000,3,0.008850,0.000250,85.715240,21.723465
391,10.196722,14.810450,0.012765,0.012817,1.000000,1,0.010883,0.001232,78.740967,17.574875
392,10.549682,14.605231,0.009856,0.004032,1.000000,2,0.009058,0.000320,85.927101,22.724939
394,11.089922,14.366545,0.011483,0.001322,1.000000,4,0.011322,0.000299,64.009804,19.498629
308,45.218998,259.066467,0.122918,0.000008,1.000000,304,0.006972,0.000001,3.562883,0.634788
332,32.755512,245.923904,0.022663,0.000002,1.000000,261,0.006457,0.000001,4.178859,0.767847
337,18.275070,256.148834,0.050787,0.000005,1.000000,253,0.007064,0.000001,3.406482,0.616357
377,26.860727,13.796784,0.013251,0.000005,1.000000,21,0.012059,0.000030,32.146854,15.973152
385,10.503222,14.612049,0.009911,0.004995,1.000000,2,0.009337,0.000551,87.903160,23.698503
389,11.272350,14.359839,0.008990,0.000668,1.000000,4,0.008524,0.000250,89.903084,22.075882
391,10.531013,14.606733,0.011566,0.004650,1.000000,2,0.010544,0.001049,80.648895,17.736984
392,11.091496,14.437605,0.009254,0.000992,1.000000,3,0.008921,0.000253,84.962189,22.572737
394,11.783464,14.251313,0.011367,0.000368,1.000000,5,0.011091,0.000262,64.425499,19.462736
308,45.218899,260.065887,0.122918,0.000008,1.000000,305,0.006969,0.000001,3.568578,0.641680
332,32.755527,246.924011,0.022663,0.000002,1.000000,262,0.006454,0.000001,4.184890,0.783501
337,18.275026,257.148193,0.050787,0.000005,1.000000,254,0.007060,0.000001,3.411863,0.629332
377,27.829260,13.792782,0.013081,0.000004,1.000000,22,0.011833,0.000028,32.198326,15.778427
385,11.005022,14.435176,0.009501,0.001424,1.000000,3,0.009357,0.000324,82.648300,23.082642
389,12.032103,14.267804,0.008681,0.000225,1.000000,5,0.008501,0.000172,85.565590,21.560492
391,11.028966,14.429808,0.010905,0.001645,1.000000,3,0.010453,0.000604,77.467392,17.407341
392,11.815443,14.331233,0.009016,0.000283,1.000000,4,0.008968,0.000165,79.166008,21.892498
394,12.585316,14.178514,0.011217,0.000168,1.000000,6,0.011160,0.000181,59.851688,18.865879
398,10.000000,15.000000,0.015594,0.027778,1.000000,0,0.008718,0.002238,104.618095,26.912533
308,45.218704,261.064758,0.122918,0.000008,1.000000,306,0.006973,0.000001,3.565592,0.649616
332,32.755608,247.924606,0.022663,0.000002,1.000000,263,0.006451,0.000001,4.190577,0.796946
337,18.275070,258.148804,0.050787,0.000005,1.000000,255,0.007059,0.000001,3.413842,0.640793
377,28.799643,13.789199,0.012913,0.000004,1.000000,23,0.011555,0.000026,32.742493,15.702684
385,11.687046,14.314611,0.009398,0.000404,1.000000,4,0.009202,0.000277,82.713417,22.969564
389,12.872595,14.209433,0.008585,0.000105,1.000000,6,0.008416,0.000135,83.369041,21.207850
391,11.678601,14.300209,0.010619,0.000604,1.000000,4,0.010340,0.000407,75.045921,17.074793
392,12.644844,14.267400,0.008988,0.000115,1.000000,5,0.008819,0.000141,78.828232,21.728333
394,13.439517,14.128112,0.011191,0.000091,1.000000,7,0.011019,0.000154,59.003872,18.664253
398,10.201732,14.808753,0.011742,0.012226,1.000000,1,0.008535,0.001420,104.641502,26.704588
308,45.218407,262.063019,0.122918,0.000008,1.000000,307,0.006968,0.000001,3.573427,0.663928
332,32.755672,248.925079,0.022663,0.000002,1.000000,264,0.006445,0.000001,4.202631,0.813479
337,18.275032,259.148315,0.050787,0.000005,1.000000,256,0.007056,0.000001,3.419330,0.655692
377,29.771248,13.785873,0.012742,0.000003,1.000000,24,0.011398,0.000024,32.404316,15.565461
385,12.480492,14.237816,0.009290,0.000182,1.000000,5,0.009287,0.000174,76.209908,22.181248
389,13.751512,14.168139,0.008514,0.000061,1.000000,7,0.008451,0.000098,78.187210,20.714712
391,12.434104,14.211270,0.010467,0.000275,1.000000,5,0.010344,0.000263,70.621468,16.832079
392,13.518423,14.223185,0.008915,0.000066,1.000000,6,0.008868,0.000101,73.575745,21.156637
394,14.320902,14.090051,0.011130,0.000059,1.000000,8,0.011043,0.000117,55.476700,18.215801
398,10.541092,14.605126,0.009726,0.004542,1.000000,2,0.008615,0.000464,95.172676,25.717079
308,45.218723,263.064850,0.122918,0.000008,1.000000,308,0.006961,0.000001,3.583905,0.679612
332,32.755714,249.925415,0.022663,0.000002,1.000000,265,0.006449,0.000001,4.200115,0.832930
337,18.275034,260.148315,0.050787,0.000005,1.000000,257,0.007053,0.000001,3.423373,0.673729
377,30.744766,13.782987,0.012579,0.000003,1.000000,25,0.011412,0.000021,30.909773,15.107728
385,13.332399,14.185863,0.009289,0.000094,1.000000,6,0.009310,0.000123,71.365509,21.549728
389,14.655862,14.137856,0.008491,0.000038,1.000000,8,0.008539,0.000073,72.298836,19.883640
391,13.255610,14.149518,0.010408,0.000143,1.000000,6,0.010391,0.000180,65.955650,16.244989
392,14.419232,14.190961,0.008897,0.000041,1.000000,7,0.008901,0.000077,69.035393,20.470074
394,15.223367,14.060908,0.011102,0.000040,1.000000,9,0.011048,0.000092,52.312325,17.724195
398,11.060374,14.432556,0.008917,0.001234,1.000000,3,0.008689,0.000231,86.804779,24.629557
308,45.218933,264.066071,0.122918,0.000008,1.000000,309,0.006961,0.000001,3.586785,0.676513
332,32.755650,250.924927,0.022663,0.000002,1.000000,266,0.006440,0.000001,4.213634,0.833360
337,18.275034,261.148315,0.050787,0.000005,1.000000,258,0.007047,0.000001,3.431470,0.673568
377,31.719988,13.780307,0.012439,0.000003,1.000000,26,0.011309,0.000020,30.569818,14.715086
385,14.219703,14.149023,0.009298,0.000055,1.000000,7,0.009199,0.000114,71.482780,21.259735
389,15.578518,14.115105,0.008507,0.000025,1.000000,9,0.008696,0.000055,65.905159,18.793444
391,14.119495,14.105310,0.010401,0.000083,1.000000,7,0.010643,0.000118,58.565819,15.070834
392,15.338626,14.166694,0.008898,0.000027,1.000000,8,0.008937,0.000064,65.673668,19.689028
394,16.141726,14.038286,0.011086,0.000028,1.000000,10,0.011024,0.000081,50.781918,17.182926
398,11.764902,14.319654,0.008746,0.000310,1.000000,4,0.008633,0.000183,84.610603,23.947090
399,10.000000,15.000000,0.015897,0.027778,1.000000,0,0.008856,0.040427,110.458939,18.780064
308,45.219025,265.066589,0.122918,0.000008,1.000000,310,0.006964,0.000001,3.585331,0.675053
332,32.755711,251.925400,0.022663,0.000002,1.000000,267,0.006432,0.000001,4.227818,0.839450
337,18.275023,262.148132,0.050787,0.000005,1.000000,259,0.007038,0.000001,3.442278,0.678299
377,32.696564,13.777914,0.012310,0.000002,1.000000,27,0.011046,0.000019,31.255667,14.709122
385,15.123603,14.119889,0.009267,0.000037,1.000000,8,0.009164,0.000097,69.544472,20.908182
389,16.514822,14.097754,0.008565,0.000018,1.000000,10,0.008653,0.000048,63.979134,18.496595
391,15.014840,14.073548,0.010497,0.000050,1.000000,8,0.010596,0.000097,56.393833,14.761721
392,16.270266,14.147655,0.008910,0.000019,1.000000,9,0.008914,0.000055,63.482975,19.327814
394,17.069906,14.019800,0.011070,0.000021,1.000000,11,0.010926,0.000072,49.938385,16.982742
398,12.586472,14.252891,0.008679,0.000127,1.000000,5,0.008541,0.000149,83.076340,23.671846
399,10.085632,14.877700,0.014450,0.022073,1.000000,1,0.008975,0.001490,99.221550,18.018333
308,45.218994,266.066406,0.122918,0.000008,1.000000,311,0.006961,0.000001,3.591472,0.675745
332,32.755733,252.925583,0.022663,0.000002,1.000000,268,0.006431,0.000001,4.232629,0.834299
337,18.274958,263.147217,0.050787,0.000005,1.000000,260,0.007033,0.000001,3.449382,0.675573
377,33.674068,13.775764,0.012175,0.000002,1.000000,28,0.011047,0.000017,30.178926,14.302827
385,16.040579,14.096521,0.009239,0.000027,1.000000,9,0.009158,0.000081,66.876534,20.252895
389,17.459257,14.083634,0.008589,0.000013,1.000000,11,0.008731,0.000040,59.966297,17.748587
391,15.928132,14.049146,0.010530,0.000033,1.000000,9,0.010734,0.000076,51.965923,14.057529
392,17.210484,14.132135,0.008911,0.000014,1.000000,10,0.008929,0.000047,60.639824,18.667551
